id,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,target
6168,38.969223508261535,3.2404375225414745,1.280959607391256,14.569229957602953,35.709959514549766,8.874858008240919,3.5042608257771546,5.712934554198558,5.248314090769363,2.729432117906912,16.148764250530323,17.432371489968176,3.356888712916277,1
758,23.340707232272123,2.2879831695478288,2.0795633432670497,15.850178143270025,27.36234129606266,9.190258078437775,5.780598552982146,7.910595034262313,2.6910168994268417,1.522378907993795,22.36089580193675,20.70598286105315,2.3084132567084428,0
14126,27.329631222930974,2.7683357998099307,2.7023783659496723,14.920727298076535,20.85220141499714,6.5398772362718605,6.80943925415294,6.320188904487454,2.523176940232183,2.3959009289906645,17.865291413565544,9.294698996779402,4.186994443864345,4
3629,35.82358698164378,3.200455219196031,2.2003598515821223,14.205649243413102,26.099683624627275,9.291396678233406,5.1689024297274,6.347444303317855,3.0381116018367917,2.380931047635405,17.942334307386698,15.723532123171783,2.8921562532236536,0
2585,28.089023352686354,3.4358581177384857,2.0269491011913,14.655666283150753,27.912305672602628,7.513075466350245,5.279732808438197,6.790221954062206,3.5837672403677963,2.137737802155897,19.193934834128118,14.173307055526937,3.3179493929615025,0
179,31.050923361020786,2.493684241203282,2.3531772363552905,13.526582496087249,24.502319214811322,6.8837445518688,6.487462147419085,6.561510539145302,2.507846805455924,2.2633563178563794,18.547435791322886,16.537125728483645,3.303335595763958,4
8542,23.903423355035038,3.2589144354931694,1.5889912573588316,17.730389487429274,32.490176664022385,10.202150988204199,4.21167073966264,3.896288965306935,4.7827082855127125,3.7272149461636794,11.013648302069726,9.813368774857647,4.28252085039896,2
5679,39.98215969958568,2.558656196998754,2.589103450633347,11.821855879673102,22.036237632602827,6.370611247391363,5.28144039886637,4.28267168644415,4.184579937897935,3.5149963127421464,12.105837161390312,13.00675497928003,5.023826334962239,2
8821,33.55615751607294,3.5123067418196063,2.1308224072817756,16.28559581490397,26.826542279091278,10.74318326005147,4.368852588157674,5.949516388927445,3.7589935632931257,2.599490816415085,16.817510625751257,11.558801744747772,3.295205528518605,4
13284,49.811537536117655,2.8854901552899674,2.7652072663842726,9.37726576473573,20.195465601784075,7.63677011194487,4.552504605975261,5.386293889046918,3.833630028165117,2.9088377480923375,15.225448387880775,19.513514719662904,3.7704758574501964,0
12247,29.61616258932626,2.3851733086352658,2.51219370039447,12.229523366253325,22.840157278144268,7.837042054817629,6.471273059874166,3.3843570559207574,2.4384849543210674,4.00839079661334,9.56656928539771,16.921977189909292,3.942439042015873,4
4816,37.48630550364158,2.758006908823118,2.530422853486353,13.886278201845528,22.64961220100346,8.232670871972728,4.278220676935211,5.836686361909955,4.720142005430326,2.6614621024811176,16.498573748494834,13.25895506673068,4.503847465287449,2
1683,21.463784583840976,1.9511550642896411,2.5487570833340545,14.471530478370422,22.457968781090376,6.8018217159898064,5.785589823129139,5.096722044869634,3.989146459783249,3.0678835275407224,14.406915040290858,14.906649012994611,4.835473298415743,0
7036,46.09197844227778,2.6309606291687295,2.6109436283665106,10.10758527840704,21.807947358778325,7.473636396084962,4.626645823226815,4.893478303570471,4.084164069497404,3.179514060352956,13.8324055246473,19.123863539204336,4.077905100768929,0
14883,40.154849016711104,3.8837802802690957,2.7583141690282984,7.997122660605623,20.267517537538467,8.82649690050595,5.09441220469395,4.2613313612114485,2.367256161742782,3.526717371707531,12.045514418683716,23.092176453376112,2.547144364483507,0
10637,37.578522997567035,3.1122242834109266,2.3103942732004796,12.912915276460943,24.94951953034742,5.576784530407792,5.493541306941871,6.284260572465193,3.9667508003037035,2.4156343722989932,17.76373272105158,11.767772227578893,4.355515167163143,2
8424,49.45620364640496,2.755905398865443,1.4736885280432377,12.800730296984385,33.69540914746501,7.878279239693103,5.259030716713649,6.953090200493426,3.15371047562833,2.048283292948896,19.654314852586776,20.256542665474974,2.2745644795609827,0
995,31.040421419278545,2.7559390240164845,1.5512027106884134,15.333316704650423,32.88517151123556,8.251195564727466,4.873507400708542,6.125030878812788,4.122874235000246,2.5030904259433866,17.31363780746866,16.92547043355173,3.2936951428405195,1
298,30.5207380516815,4.456405194977143,1.6968960857831763,7.995552778768807,31.36227270971647,7.1189280553654255,6.136471120911236,3.8821247378233212,1.612497338107505,3.734994571999941,10.97361025012746,26.052872289156703,1.5132611230124065,0
637,53.34630874260444,3.223851711751467,3.154285984102828,6.0635965257266236,16.128516692646798,4.532441867203719,7.098658178413069,4.458331962487736,1.5054061491043345,3.418515850006391,12.602376437151172,17.270921826736686,3.710210362634311,2
2602,38.48473314684493,2.2919076447016806,2.6925076285218235,11.076063060858111,20.95537792655234,6.613645514249637,5.4608779004426395,4.040076992337802,3.863930646124878,3.6482401449379473,11.420094223783265,16.07900394277956,4.796412459706855,2
13169,46.306257405576176,4.0069456734918205,3.0627179316780744,5.915691377416133,17.085656145311642,6.410616143362021,5.515120222539138,3.9268688884313536,2.496830804957345,3.710419087703707,11.100088635780999,20.258996050904575,3.4160176721908244,0
822,48.034257611851025,3.7019827360963315,2.3305274889167955,8.663771055981195,24.739071731570295,6.340451201490385,4.894547377389875,5.616755332271547,3.5106333780829933,2.782258038747322,15.87689423942416,19.634849906038102,3.217709563787999,1
14073,48.35325821449251,2.1041794359536206,2.4568355252725183,9.687240574680724,23.41880334556271,6.584958283908845,5.146118315441326,4.044251823384728,3.995010100524849,3.6459471414181808,11.431895227579652,19.473775574676388,4.425509594837649,0
1543,41.339907827012304,1.0084439461579429,1.7377021904190424,15.82047081867457,30.935736034289718,8.227666907928407,5.207691675833754,5.1375587532161235,4.445659261386583,3.0454541849106516,14.522348250596142,16.132451828838313,4.423456840788008,0
4164,42.7601319448862,1.4889433011585784,2.293895435806589,13.905804009731085,25.121978021869577,9.250778695891611,3.548490039494462,6.658638853738221,5.3783973091437245,2.2100091129690105,18.82198860468562,21.062228791782736,4.061254337835036,1
3672,30.909111547492643,3.2548826009481684,2.099224717385822,11.304335939365306,27.156825547235915,6.819975798521481,5.943063692599154,3.7258255679270933,2.9729928376962853,3.8208410512179345,10.531799054276672,17.304574159702458,3.658409264597896,0
2491,38.89474831892036,2.3215721971192615,2.993622915155143,13.303540913097326,17.8078902056131,9.222163020025041,3.772764711423955,6.7632560575797624,4.853828833923038,2.1525486759021333,19.11771027720944,16.903512452334937,4.312284514679015,1
7855,24.91705689716067,2.7764959969459064,1.7597686748675478,12.955423559333106,30.705080229257327,4.867072490566887,6.152298525683582,7.752357735528683,3.3239068522284,1.6092898940615186,21.91360609318065,20.718767799685875,2.938616609722681,0
8631,43.53729435765159,3.3234997473592163,2.968810279634763,11.993699862784108,18.067250886027974,8.195464108159884,4.099785167724745,6.999545232183916,4.302683020114959,2.0227681164112554,19.785629389433574,14.388177377578396,3.9818328863044563,3
12374,39.12596804884767,2.9888169784701746,2.0027332168356167,12.408093005565632,28.165428652552873,8.062716822001754,5.57437094165266,5.9150172459044095,2.815669031324024,2.6184392853450986,16.719991824819978,19.067054839022894,2.7303674328766436,2
14044,41.292178173619476,2.341557926431304,2.7090123363653693,14.127601966667882,20.782858072591853,10.194062688586811,3.598625445297314,7.46717560879024,4.663705464820403,1.765924644794035,21.107481169208008,18.294715061883654,3.59575629530212,1
7769,31.213902502085787,3.5493152341160186,1.9208033460211542,12.24794062997527,29.021822445275465,8.230375164736312,4.869356636641114,5.4062256349630635,3.505556517847142,2.8978903437478056,15.281789496438504,19.84574205632851,2.8557446689858597,0
11200,53.80527584588721,2.255482964386495,3.483703656059692,14.084633502028518,12.685190752150056,11.704335472350563,4.016490696005437,8.1823330324426,3.4984217764980796,1.3731282726320653,23.129018179130703,14.471434400365517,3.422873260999264,1
4522,37.56159794834953,3.029389287652012,2.4498531409416726,9.374216638973598,23.49178857719918,5.128460029247133,6.508520648320376,5.458263853015079,2.4508172117216382,2.869308632101418,15.428886038043744,19.549165404440096,3.3633553412706436,0
8133,39.26757624797622,4.345763757146794,3.0685347025650165,9.943508909515472,17.024854798601993,9.4110626911985,3.229075638296223,7.035017877061059,4.219977083172578,2.003284956818823,19.88589999012561,19.866112305800378,2.9749544229600566,0
14920,51.03362184190766,3.4777893346220705,1.9718520003986644,9.434086552500244,28.48822279106945,4.672482318188674,5.446420847308273,6.236416771674714,3.5811953190573544,2.4419123228024837,17.6284925476372,17.221870364661065,3.4347640636141374,0
2819,34.491983542393115,3.741629209696603,2.1865404249760716,14.227082632418083,26.24413486135885,10.457993530613495,3.12440809804685,6.479882282290171,4.862808722450935,2.308190199318242,18.316697024121975,16.828589881981927,3.2039532720321446,3
8777,27.892763690815823,2.61276966968799,2.3950166609360064,13.009510454580928,24.06498148748654,7.354056051067796,6.037247865642261,6.5655791412643465,2.747750665223436,2.2611216600044486,18.55893651758298,19.26339271114761,3.0989745102219057,0
7834,27.13960983164157,1.7400844469332524,2.0967809894394778,15.650378396280342,27.1823692643631,7.4638403580540755,4.427279137121074,6.875617632585293,5.289749476764132,2.090834684586521,19.43532298016769,17.478941185003492,4.460397383965936,0
9584,26.018185296643278,3.926640881088028,2.0831645797549743,14.761229844270423,27.324698412658524,9.382078494013655,4.430179694550613,5.498824066314903,3.9361569932535754,2.8470311528900285,15.543537679212767,13.810312137887664,3.364913809328874,0
13807,27.994282238631357,3.1505208477775284,1.5098547802196474,14.646004155308207,33.31737176546965,6.891789235686564,5.156793929752782,4.719651277054453,4.317059503202445,3.274987620636356,13.341048299223656,13.824734718648283,4.034454313074571,2
14547,37.417167981468175,4.33276987484491,2.6415564342676845,8.457716692640792,21.48795885286506,9.774878247387042,4.587313512441828,5.118533985368779,2.4157339446428434,3.05590343642439,14.4685708988738,24.752633214387444,1.861366797445646,0
5378,33.4766794103454,3.623576962329367,3.4128497353549205,12.778439272434392,13.425810226810745,9.549430126803806,3.8557097432581724,7.3712232827159605,4.133198518530288,1.8186259443065185,20.836252525091165,14.37203579883439,3.8298307527275357,1
6207,27.685555379256442,3.8783332864547413,2.166546119649563,12.710598264284672,26.45313066229449,8.663275272003034,3.568625776490247,6.529636131148878,4.759824950080532,2.2808631651766023,18.457336334471734,19.654744356161103,3.168678777358129,3
5715,25.806210078525098,4.141660735955655,2.2336099972978154,15.05875244107862,25.752127621975617,8.77616849219171,5.171122320238621,5.280212927059007,3.3331323285568555,2.9671021464558485,14.92558910709254,9.714987083428351,3.6101649320701643,0
5519,34.88545076508819,1.9436763567089819,1.8121087339039437,15.748183277314434,30.157981823951516,8.725227825191778,4.920996855566275,6.923206534846138,4.073310991595567,2.0646967357307777,19.569842631366413,18.193321131291473,3.338210000979707,0
11615,30.122527157045155,2.206769743681462,2.0115213926333473,14.674877215281978,28.073567904724094,7.57405087701606,5.108867561397558,6.684378633122787,4.1232260332823465,2.1958716774504476,18.8947472937969,18.11075599417421,3.66106788841187,0
8730,49.31521717362676,3.224932582151445,2.9891473105882476,9.708027153585421,17.854672654208073,9.216956523853971,4.469255972503499,5.432090231172816,3.274914579429635,2.8836843532586913,15.35490100553491,19.106877921978462,3.304125364339953,4
9181,41.13362943745157,2.970857106177164,1.5437488620422823,10.373523054231452,32.96308484917914,5.143821786308473,6.219483112047437,4.3992053216402525,3.032719298698818,3.4509908397847315,12.435243035759402,19.399748463549884,3.322329154844335,0
3276,28.796076662175217,3.3817680854690213,1.9238242726654673,14.935048473509315,28.990245405048967,8.44414880645354,4.950153734730618,6.101904959529389,3.7573001806871282,2.515792212846525,17.248267722262636,14.589021342027278,3.3174246015634172,0
3460,26.94877150626197,1.4709522905782029,1.9839487956895736,16.20570557235902,28.36177781689842,9.246646265724747,5.524379811370914,7.746984368558293,3.273271521673549,1.612241186997115,21.89841718534122,22.044736908927426,2.701258654566761,3
261,34.189317399377636,3.213838755669646,1.6646203354981866,11.679502304453742,31.69964358464589,6.422000691913428,4.122599125824638,4.763848976136849,5.191698486196067,3.250712271904311,13.465982029187876,19.16957071165288,4.059161895109924,4
4780,25.327882602032858,3.665371009836007,1.3640091999067863,18.237341921560777,34.84186153256337,9.716327997198496,4.8538332660014945,5.303057538785169,3.9393533432427246,2.954554866216963,14.990164019628441,8.983939468523726,3.4419003367273002,3
10703,48.523892527131665,1.9882109917041975,2.382955010573455,13.941094890515394,24.191059099934765,6.333180783320758,5.494589933638101,6.869137197722349,4.042404077875478,2.0943940286134572,19.417004721162662,11.57938104593455,4.541030302485991,2
10748,30.773357529380213,3.485641306204787,2.1423457271812216,10.731233754228771,26.706091709166785,5.661919605597415,4.315031839488163,4.525771810255878,5.124137761866763,3.3814748759965076,12.793008798220143,17.38329337641862,4.572016312545378,4
8239,39.48910221709856,2.728713330580648,1.9097769786386456,14.263429178392308,29.13707848667755,6.840700157496366,5.211232117091575,5.956492774147767,4.141307679410163,2.5956590743192653,16.837230788685922,12.767829688624403,4.103015466658973,0
3001,34.794148382341675,2.4859321762516213,2.5153860855700247,11.818058066226449,22.80678802196033,7.26374263188444,5.926227638589841,3.8633598211793116,3.1362973890767334,3.7453011016365148,10.920567420354056,16.079157227295138,4.247730039846769,4
2362,35.247741261207764,3.7642969034066174,2.430073300373802,13.65113990414548,23.69854262813291,9.410108794647414,4.8902958380625305,5.739858704551939,3.1863483475403918,2.7146441729977466,16.224870803577225,13.412053477830979,3.2138768293784596,0
2499,40.57957631347924,2.102445726253945,2.747130569907464,12.102676117831969,20.38441708555642,7.625677005948581,4.76279486600793,4.539164185957785,4.456231092989248,3.3741191856039316,12.830865055090037,15.56009229571683,4.924452420803621,2
5579,21.860427015945987,2.116654435769995,2.334732413809019,15.089740163166738,24.695118634357197,6.766814437011826,4.879845875762309,5.964174113539644,5.003614095998081,2.591440139932672,16.858943647076114,15.068830278711651,4.897494262591285,0
13133,39.18835838517091,3.0483633332827615,2.182736928281489,12.406718742222415,26.283891923435245,7.913559457300509,4.872996390532499,5.746876876553136,3.75108445837711,2.7107894797370657,16.24470908529423,17.34480409817661,3.4518644825522413,0
6520,52.55690077139978,1.7570669694228989,3.621591893945252,13.559116773485044,11.24387722582866,12.633041863174663,2.814654113299665,8.502685063833432,4.587978247951218,1.1971766407488391,24.034557947358415,19.861216690353285,3.4983106292273556,1
975,39.29368215513292,2.629582329779425,2.547564765004238,12.357743487460361,22.47043180594875,6.481809853145953,5.2974092009796845,4.645545222072009,4.139590961519259,3.3156899731389418,13.131572556049104,12.370638206996833,4.91307393459971,0
7636,40.575840413293605,4.166021310023048,3.307389907613041,9.23358186949046,14.528157160376235,9.136676523490122,3.7209049158423086,5.1053358649350535,3.9752018068725476,3.0631524331547157,14.431263743783482,17.16777789847453,3.778996811659882,1
12521,33.345811551047795,4.268562383560308,3.1962206240677826,9.163964394142248,15.690183701162276,7.965534059980786,3.7246912074867184,4.698568862433538,4.480083626066936,3.2865670235840563,13.281454592991738,16.915830445654095,4.249154279954363,4
12211,39.033934204177484,3.284255217137268,2.354548690880568,10.592718296191599,24.48798372116568,7.917817632336868,5.190884421071586,4.773128647764095,3.1391150904111584,3.245615462125814,13.492212896705968,19.336120896007678,3.2374935107481653,0
10006,35.31597310730394,1.6168581134524522,1.471725467336807,17.317936368022842,33.71592856226467,9.578691421794284,4.982674208480451,6.628407157143553,4.030847811145465,2.2266137098786545,18.736532603646356,17.64211881388672,3.206906448441788,0
9650,39.46966916020156,2.3411875796749304,1.1250771742710466,16.15265104416989,37.33936215843965,9.342535921644327,4.694400207068067,4.97623081158203,4.254015607701289,3.1340626899844013,14.066322214982335,16.236547421878907,3.3349463411963978,2
3300,58.40516953970075,2.8406284418958703,2.5736519537132274,10.67994120779346,22.197748518914715,7.4162011473282785,5.207615872372775,6.764060404397794,3.1207389083229207,2.1521068927343525,19.11998392607008,16.133176962916732,3.315862911270084,2
13322,38.91672606872519,3.767907732807347,2.6507010246701723,10.605183259580702,21.39237258646637,6.970627385456742,4.389552499256051,5.978157573388989,4.209428672343156,2.583759799748208,16.898470722762262,16.15291104569293,3.8838963498399286,0
1297,32.25303719891374,3.111564930253331,2.0037907854730173,15.781416399406382,28.154374134738497,9.090645912816306,4.959263230628706,7.514841929778836,3.4960977557145982,1.739744174118071,21.242219660089063,15.059946348474604,2.8639447018678266,0
4995,25.819597009516933,2.4254846630689664,2.076929588518376,16.20499381269133,27.389871318945595,7.964679535225993,4.822978611342389,6.02009127056338,4.646144719338345,2.5607279418988984,17.017004793719664,13.263255469372549,4.393541305034804,0
8598,32.209614984880716,2.959106849026723,1.9641588619604804,15.750153244096992,28.568637369287647,9.432022283900277,5.106046809285266,6.753874323179218,3.3279253381992473,2.1577015431104476,19.09119090863307,15.332098249631496,2.9120860202193652,2
14092,52.46407851021006,3.3354715390828984,1.7875643935135799,5.59303697839241,30.41453807807254,5.404397210314667,5.868667033074332,4.195611468581884,2.4026572352670805,3.562813669599442,11.85974385846173,27.911201951197743,2.2395626475887758,0
7024,19.83018653612679,4.448511312998408,2.081674852719141,12.630730358490911,27.34027018121688,6.824589651399351,5.288585153294019,4.838599646727758,3.531463469083239,3.2096558677425104,13.677279908673384,14.149594810094616,3.557690713774587,0
13772,23.52707927795739,2.1945112787013956,2.6336040796948392,10.381688701075495,21.571082956760407,3.850896372484833,4.952515773667297,4.978631930330043,5.408904324398751,3.132743888414066,14.073109462452324,19.6878833512421,5.507994466977629,0
3766,36.16981767360503,2.505470059675403,2.113879859380761,13.242200163935786,27.003638772849854,7.577960109429289,5.651165405149074,6.302586702725193,3.1725125720820833,2.405568843726092,17.815535232420405,18.266802981644577,3.2165722382634714,0
4426,35.84973661977125,3.814990460472856,2.3824639148195237,14.294497941221461,24.196192409082194,10.433237375996757,4.210495314289578,6.12123564684024,3.626247365273919,2.505174936711263,17.302909817182876,14.015502939215013,3.05880659371478,0
8749,45.85375941381574,3.0987817623852925,2.8072188200967445,12.71628328513002,19.756328648871396,9.706201095573006,3.078407377136344,7.625509599041584,4.992133981824487,1.6789605514297616,21.555044196082807,17.291311192930145,3.6266257638327044,0
813,40.23954976642422,1.6718270900887753,1.4180831578063229,11.110123098790714,34.27663908765099,4.068399259623519,7.696470372993746,1.8947353155344882,2.5561328466074142,4.826557533286627,5.355852344787284,16.682425640752903,4.484887813167252,0
7586,39.88512366184973,3.0528982084729606,3.2447817645975396,13.487449777866125,15.182585447878175,8.795613903870343,4.534175373574157,6.1308109855617445,4.056257478877227,2.499915733369961,17.32997644750493,9.969013883782416,4.645185072214715,1
6893,33.530671080128464,4.935188443429137,2.1093490817275944,8.299693601246101,27.050997932821737,6.000206317529495,3.8453686753609713,6.220265999611326,4.434837699513357,2.450783047574821,17.58283912590773,22.18875671451053,2.836603563391925,3
915,42.43790741186391,2.245057044153833,2.912791416553735,8.006908369378039,18.65280297028075,6.43658308160917,5.727053083192674,2.0685698347264685,3.3832025085671984,4.731079857691215,5.847230749773999,19.46393843517193,4.8792060139771785,0
4055,39.013281723611556,2.3268849889903374,1.747494639123186,13.884630415497496,30.833377856467436,7.35044752284106,4.645093774682701,6.297882278140021,4.593409449294466,2.4081527236510567,17.8022372254435,18.055814936472153,3.7392653533114633,0
3475,52.04898546323719,2.2844303317927594,2.0656404887897186,14.493342071537962,27.507873640161776,9.39557180978839,5.025553008596419,8.071741441529092,3.146585484896505,1.4338701096958486,22.816408693968505,17.348688473906204,2.5475094757404397,1
4519,51.377270842398,2.0261993775652454,2.149492630540746,15.948987177574148,26.631386798571416,6.926923746834124,4.83215149717073,6.979397179767362,4.897493665106981,2.03383432593885,19.728676846831256,7.339505476221641,5.003569359915742,2
13613,29.69661138912619,3.543456146557793,1.470365807769796,11.351757601862818,33.73014076596802,6.171219907176831,6.392496365783729,4.150432276503077,2.489821737405901,3.587628098085876,11.732035740157823,19.552095162668948,2.7727347323040172,0
9842,34.22034006203708,3.66114437271902,1.687272308677256,14.135858577516254,31.462867802740845,10.274305225126032,3.7168015547096154,5.023692087976893,4.392524146677996,3.1079948389497725,14.200481105874344,17.605962103003193,3.007371133395759,2
10061,32.06490253152303,3.9502921892407805,2.972508801894013,9.187986582311975,18.02859109719173,8.449759084219128,4.918209710937282,4.00545579225401,3.0211515530470083,3.667255653052728,11.322230403898839,19.272799697629036,3.4512301764105215,0
13125,34.79404233660887,3.4002466202765413,2.0464977830125406,16.801735399489054,27.70796787002594,11.29366753922028,4.352367890750925,4.316169465466995,3.9118134687830577,3.496597837608575,12.200525404573273,8.929627440868302,3.85332922528056,0
1332,35.057796092085674,4.384773048114884,3.4284992508483265,9.293105883085016,13.262229498628965,8.21979367466637,2.3613166175995923,6.4071660863034,5.7742939521879455,2.34812917923563,18.111149998325452,17.704440998548275,4.428728720156978,2
6195,44.66770791538912,3.0464442728651084,2.094962831245353,11.104466093205472,27.20137404706515,7.683207061284902,4.432868024859723,5.589154792358096,4.13553662518556,2.7974174869878885,15.798875734569751,19.58208885631852,3.4147010844841166,1
4680,27.145178108959602,3.258207718617749,2.4999791765799646,12.253507222658591,22.96783284105945,8.484749466129422,4.114358671609792,4.785260968966361,4.570729150994315,3.2389518498964724,13.526507354842748,18.266648402454173,4.057710873265928,4
1687,48.509832624416575,2.6000533040091067,1.8132703274397768,9.836066251028845,30.145839958184304,5.345089791719644,6.467544096229883,4.122372047806952,2.7061903288382183,3.6030400279202657,11.65271783204409,18.55269914083389,3.5313207781421934,0
1060,34.64029901481872,2.3407747522368494,2.3726364176947583,12.171762247587992,24.29891693985446,7.332079844909375,4.198155491170629,4.5514614852412105,5.177857423836413,3.3673649600499957,12.865625857119586,17.95176014335234,4.808797448073585,3
13058,33.43734690029202,3.4815213183943836,2.989852203243881,14.24542322885542,17.847304576011204,6.873295784230055,5.681651237696713,6.559703299517143,3.3993142460108334,2.264348934511245,18.542327263223626,6.434979157696835,4.598588496238091,4
9920,11.690067952145721,1.9395854211199222,2.232425887516291,19.532691324893513,25.764504844797028,10.593780935451395,6.192734365729406,6.9091762878130405,2.5954326291086565,2.072402773524515,19.530183302248478,14.30570141532157,3.1187258749346185,0
7916,25.770391477868515,3.4738479727470857,1.7638052901607169,18.892231013494985,30.662886432949414,11.035007629326953,4.011630321474771,6.361847114080539,4.475330542790463,2.3730203812151007,17.983046763191158,9.539642634393415,3.497018758378478,0
5991,33.14931601984607,1.749812675701079,2.1879675596110397,11.90738063616741,26.22921735653898,5.8653275083466525,5.041667419145523,6.053271731925159,4.634752721051825,2.542503751785614,17.110796074395445,22.024335933598078,4.2216139117705005,0
4782,37.84679981860951,2.4505844735956868,2.1626165848994794,14.893915527917954,26.494205170710114,8.901755707397633,3.978928807334176,6.6568406702376715,4.910124850613548,2.2109967555944485,18.81690567556153,16.029086781295607,3.9440066190416165,2
11693,30.660609232058956,2.9191746720314566,0.8757939830015553,13.953650971422597,39.945061099632,4.910564686883454,5.473874735993551,5.03446559409275,4.551897489750198,3.1020775486052754,14.230934598517413,16.50116379549172,3.8372262806983297,1
14497,34.81054026379757,4.506042399595083,2.6773296511101057,9.20458596991091,21.114029777364053,8.436247717843933,4.1228497240573105,5.990213181851448,3.48857869964062,2.5771383215790027,16.93254833683433,21.43455639371231,2.630104158916916,0
12172,20.11690060857277,3.1489308037707344,1.143109533672636,12.663692825748015,37.150874119753055,8.312657336977633,6.983395867137428,2.4998300639175386,1.4987761618582485,4.4942124941129045,7.066274956523758,22.928911469477754,2.0636946527638176,0
12220,38.50509075933651,2.8096751551006562,2.530382284157448,12.244468587328502,22.650036262717503,8.223812195032226,4.590775389829671,5.175957049510406,4.131974383824806,3.024364126997855,14.630888796369183,16.56354626699392,4.073396075943928,0
2388,26.532239073512926,3.4994091108181813,2.192838877889182,11.951129795962071,26.178298604998112,6.794551836089399,4.522771897661741,5.484129012046897,4.504932406952951,2.855102332485308,15.501999138070481,18.210598892388767,3.8764422936005825,4
108,15.411227265168495,1.5071449649717887,2.5395643269606887,15.28918968471956,22.55405851512632,7.401713604144076,5.918159321330361,6.773358550643419,3.625680824347327,2.1469999358709804,19.146267015831228,19.691342072908757,3.9780556359145125,0
10745,24.106924515770757,3.34912336672884,2.764000715581836,11.090361385048176,20.20807739535264,7.624604871144235,3.4276872156363276,4.7434757995023915,5.561021467508241,3.261902129698922,13.408393127480174,19.208172265549983,4.71647305944701,4
8600,44.53198599419544,2.3859006038008506,2.666311150888289,11.550934816956575,21.22920358517397,7.506919876464418,4.716914405702672,6.16567157994175,4.111534332669527,2.4807687392243305,17.42851696375543,17.930206892120776,4.038021896698254,2
11291,34.927924460013024,3.0218068829771405,2.7362869316463905,11.994743918761582,20.497763102155695,5.96909913575741,4.528915287955517,7.957440625985423,4.636437902630151,1.4966492184568476,22.493314335658113,16.71751340355821,4.096796132388551,2
