id,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12
901,38.94384074759413,2.599792071889184,2.5032488359157363,12.730448022804215,22.933655856137634,7.097415100023521,5.164360464804591,4.900073030549073,4.082824012607936,3.1758919419956237,13.851046853418657,13.292324177597678,4.637400531463511
6254,39.71217898212556,3.905096498324332,0.7480566696518491,19.85117754665712,41.28026938403758,10.892052350397265,5.168454926085725,5.658392594277447,3.1290023316532656,2.7593889963214613,15.994590376460543,5.410565058936635,2.565550627701958
2588,35.843010862488946,2.085679208992106,2.8028157959917106,12.095412596034322,19.80235243086048,8.83848695447012,4.166596866974826,4.340797491170844,4.738023693404011,3.483071026825323,12.270141497191586,18.69631828547122,4.697801423742851
1471,54.845655150896285,0.8716996079960668,2.3602771146305677,15.434467527458153,24.428105846431887,10.77727253670859,4.052793719537433,7.949554263517696,4.369204113402856,1.5009807606661936,22.471021938103526,19.698967930373477,3.3803734780982264
3368,42.379223491489654,1.667067359989199,2.844609766567617,14.905971820979763,19.365489823625435,10.145770383926594,3.909625389215356,7.12095591601398,4.703550804231397,1.956083950697645,20.128821227545295,16.633295022908285,4.1675189519443725
12929,40.60660128292814,3.877225924342912,2.4340538870007564,10.95121623401765,23.65693448637911,7.411936008244794,3.6787990259554078,7.188553718964432,4.704961403414465,1.9189562206526243,20.319900080863928,18.3841401458012,3.3883630585152744
913,30.817471165038384,3.0170576182671316,1.7095360137716396,18.244064707523215,31.230150496387292,11.388289031534558,4.38340923373857,4.374246045766328,4.1710283287560115,3.4646995879439806,12.364690597581069,9.39677974479142,3.8631151518648448
4245,33.86139673298741,3.981652721364434,2.332895029424062,16.114571834969738,24.714324383938884,11.083363391437308,3.792847004809451,7.108280610519897,3.998955474448023,1.9630457941316306,20.09299191455641,11.671965644071234,3.027809749312099
12917,19.650522551811388,3.659812685573403,2.7906968657189384,13.95496150045952,19.929028776824012,8.181199820942098,4.480797388609072,5.8682694788007925,4.342444506214737,2.644115245235434,16.587849812158517,13.280494916668983,4.2732068383895605
14499,26.173709932571185,3.3019930354583895,2.358508031024929,12.773443746967315,24.44659766392916,8.872808808174206,4.067800008961006,4.730622041924341,4.545686879094124,3.2689619869811444,13.372059383606134,18.28921629570153,3.8985870950982147
6833,19.455931320321582,1.4996671507588082,2.251008691739078,16.18429817606702,25.57026313503267,7.820132293040519,5.10401267883219,5.84826923119991,4.692798908517024,2.6551002737622253,16.5313150697429,16.958969458528074,4.640288518389472
5366,42.42260204533282,3.164793855235905,2.3692382300897203,11.56948216628746,24.334437400738032,5.467038759235653,6.040197546094919,5.533307026928985,3.197731672617194,2.8280915720611786,15.641010737294257,12.35501876103477,4.128087316507022
7432,35.13340808396514,3.8879762299073155,2.6567731916612076,6.631405201256916,21.328901643966365,2.677966807601446,5.0849206565924945,6.340949629465562,4.327038062465782,2.38449821235073,17.9239757990002,21.246426428988634,4.083660119591944
8247,15.686914534083432,2.826973845436928,2.6066925878762035,14.356357002842739,21.852382491561038,6.538610439538535,5.241673956854248,6.169538413531877,4.3490723338242265,2.4786449016527383,17.439447350485857,14.697812227138071,4.56843557241714
11905,35.76542275421558,2.9236527340824687,3.774443578915376,9.042105685747709,9.64615428406984,8.137483457804828,4.4910508659571695,3.8292161603184396,4.0334878238063645,3.7640543238990842,10.824053461606347,16.93115431907497,5.043290844867408
11551,29.4932865450847,5.0721997814621,2.94995473850215,10.387953687730823,18.264343450972486,10.518139093443212,2.0359200188865896,5.081975356895913,5.39843518873832,3.0759830666714216,14.365230546042847,18.44253074093141,3.6146051426761225
6156,44.51132153628187,2.6396166612608587,2.421969390894866,13.035930506494347,23.78325090004344,8.261599493981961,4.619423639155567,6.946413471001004,3.972154404763763,2.0519504507463164,19.635441727135262,16.651543358101375,3.5492800686589656
1109,32.36467725585801,3.4411509818696913,2.122834682440247,13.567297855354775,26.910036100139187,8.553946760717487,3.9874365496433715,5.990143345121431,4.6372453728322,2.5771766790277084,16.93235092920111,16.45522548160763,3.635394388914963
9402,43.70330954172306,3.113923577840833,3.2397239451700792,7.481156765889916,15.235453652347795,4.443065613851566,6.661888951156778,3.6001396974226987,2.528899978603511,3.889873340240419,10.176522536903214,14.218530928143846,4.799587592287398
10371,37.01767392522162,3.1735702312217793,2.3124073213589895,16.842255925432575,24.928477608393173,11.218484560098437,4.435226718452307,7.949051809203162,3.388768339541736,1.5012567309985971,22.46960164942437,13.180647018090276,2.6749592655136247
13591,31.69410470416075,1.8551236838281735,2.430701870306698,13.065245698771925,23.691972333520297,8.395665879521342,6.2663629649272234,4.438774930145,2.5831478592539248,3.4292574449341884,12.547094532248071,19.015659555596777,3.6312130271012997
14529,41.83764323697439,1.8981132075871683,3.3921713199679298,14.281594092293592,13.641956870333003,10.088487146609861,3.808583476301317,6.494280040459009,4.830220739660912,2.3002823080079584,18.357395197748673,13.500657807711082,4.898896928129348
355,34.94926436159143,3.164041317617415,2.1524370375668034,13.76062254641092,26.60060960003201,8.496031949811321,5.4812171820614415,5.8498869413363845,2.987915132199086,2.654211755162262,16.53588785442506,15.401459697150491,3.126584568232821
12893,33.32091319721211,1.896285998428963,1.8006521206127015,16.959047662066425,30.277735125289702,8.097462591407425,6.94358346997595,8.321647733123413,1.9147309553532352,1.2966104218674273,23.52281933973988,16.03686677541888,2.3598162557176874
8715,33.21472523388756,3.5570010032523314,2.5699643752005725,12.506121435035968,22.236293915325344,6.38545222345812,4.816322501463232,6.494186554991702,4.268720433181717,2.3003336543985484,18.357130942179477,13.031893160107476,4.226679087910126
1520,37.10454662569098,3.6480619708798105,2.316690954180402,11.222846022663909,24.883701795590195,8.298351456176452,4.34984593077219,5.962515101459113,3.832370882168661,2.5923513434034793,16.854254114100875,19.650505894286045,3.051313960080029
9585,29.67892302195913,2.497391680964028,2.020753077869686,15.522306158793842,27.977071256381116,8.603327454156645,4.28849802599589,5.063654445245158,5.011307442381193,3.086045728951237,14.313442786127863,13.976055358879716,4.522599130635274
10131,29.691975252396333,1.732063805472246,2.8073841760800278,12.0904507412496,19.754600221421608,8.786864807407932,5.614001399323154,3.986076560707388,3.1883599705183174,3.677899591848643,11.267451088884133,20.857919671258685,4.068986614430293
3399,37.994946925246644,2.7065044920099797,2.2511206023533825,14.299880902401995,25.569093359534705,8.235107384134915,4.6537554339747125,5.151546586752209,4.424785556397965,3.037771442502246,14.5618876893919,12.529835619933474,4.433249480000361
9207,27.7891727838812,5.225151452559374,2.5338578759831156,8.310420120637595,22.613706713604948,6.672310357173252,4.0690726580400725,6.304785246919274,3.867770511368342,2.4043613051410033,17.821749861968105,21.601429901973464,2.692906385112841
6531,30.63490602966647,3.293480708453477,2.168414518042291,11.766230268198882,26.433600730537506,5.424885729079661,4.433480103105544,5.097822367105655,5.236123602142479,3.067279181464986,14.410025323494796,15.34326009211117,4.798106961956592
2897,44.251426822115405,3.8073012047408463,2.7986405939857386,6.7761598457050445,19.845994841689798,4.462915423313177,6.743955231533903,5.0938417426579745,1.8204130122094795,3.0694655180536534,14.398773283905395,18.652021166126094,3.2284243334488574
11846,39.82155358223694,1.4796590740179127,2.854006741241561,14.122601456089996,19.267265443419085,6.671612392983183,6.5094096688162235,5.366778985695073,3.169001265780235,2.9195562038982614,15.170285569085797,10.684774634217906,5.035512280518644
12614,22.729628106127844,2.7633922358342655,1.7822842796489224,14.631332325359399,30.46972987434427,7.56419646501299,4.455202927038939,6.64491348407695,4.756001861884475,2.21754769850448,18.783191073082822,19.691748006584554,3.522626296268177
2155,32.82820825094797,3.191411533132123,2.0791416695280813,16.87091787644389,27.36674895311151,11.08194716448944,4.397130939393075,6.186441085908514,3.744252274963927,2.4693611996735596,17.487226170429395,12.500812492742735,3.1900914016125848
169,36.58445201062392,3.0161160928272452,2.5628461911089624,11.599077800757069,22.31069863012486,8.119743272997846,4.726976793642733,6.376502309799982,3.664698517480431,2.3649710937134456,18.02447263608948,19.836755760431828,3.280434096020845
992,17.482698734664055,1.2598188320465176,2.2748093441516914,18.450939006659517,25.32148047754419,9.93044297354691,6.2785081392999675,7.004978720385884,2.7291331716114238,2.019783802212267,19.800988242086127,17.050863827264042,3.2629362164095363
4027,27.497379611691162,2.6751499568805883,1.931566746335097,16.907805230114853,28.909315137186045,7.931602582382789,6.369234605555984,8.559609714602722,2.4451778783973124,1.1659110821889187,24.195466978714542,14.410194174670085,2.545211203524129
10783,32.240634886452106,3.9759796961581695,2.9953285356528587,11.670531945235766,17.790061753151704,8.639445905296627,4.17225020689425,3.221736790691203,4.4044590766017855,4.097709103477811,9.10689023592903,10.744480882478282,4.969235553233327
670,31.835519241866596,3.3646846085823494,2.5007692510752335,8.915680419108103,22.959574376999758,4.659794373262164,6.063651148663566,6.581918546284448,2.8572711792603913,2.2521473295942247,18.605123148492243,22.07362646018217,3.09431674011088
14809,40.30017119541446,2.0567132234236527,2.308848766363122,10.589113858836509,24.96567435213544,5.8006383625633,6.464623662261025,2.9225852942682358,3.0809762206941818,4.262016455447475,8.261278064969094,16.655573297936858,4.615062692975353
4748,29.731097716244253,3.3990776585655804,2.2808285132511683,13.315303942783416,25.2585635096191,10.85066602803751,3.962883848432924,5.318356884603756,3.826998066719586,2.9461517827345864,15.03341071298153,20.353452986507,2.838986608632665
10629,32.163336168040345,2.542304459762183,2.2650909924802187,12.151086936452042,25.423064136400335,8.863267053766716,5.8389952668598335,3.0164489631159235,2.7425931937915946,4.210462339693645,8.526602697262874,18.68980222400712,3.6188980990798627
11913,32.81270470184227,3.131197864231533,1.4250968773529267,15.95683067202763,34.2033263163272,9.545082892576165,4.6647964855604185,6.128908616156877,3.832692395777406,2.5009605995435202,17.32459901586359,16.327908080951104,2.7803940988212132
12869,31.04228462745133,4.484744196569341,1.8599623998617287,8.617569085578534,29.657778637032376,3.7307299155405946,4.04310518285244,5.652429197093475,5.370954084645685,2.762664360181438,15.977733628961929,19.931505081573732,3.97808296115799
8473,29.777876544144746,2.038436342147576,2.2136285098635526,14.445771048563525,25.96098944047914,7.073243936907393,5.758661270387032,5.405854097714929,3.767068249756318,2.89809440858495,15.280739271309285,15.23239997227802,4.30513759174222
10590,23.98822618456383,3.121858199468295,2.455198045943922,11.363944728965679,23.435919534307804,5.282959405636555,4.7138010089532685,7.256569228990832,4.662807325022684,1.8815990672406182,20.512159667662225,20.613146388492087,3.8980377380684983
3185,29.84499094930245,3.6102231432442298,1.6396741090267173,16.17628077520189,31.96040066005247,9.100179553121023,4.833299740480943,5.213712572666975,3.8879424725361695,3.0036271087771134,14.73761241394726,11.17473828942462,3.504988058425291
4653,42.59010886976937,3.789954206025448,1.5554960732385779,8.348752966102854,32.840293995851766,6.8498885491361605,5.676485613023458,5.096905667253963,2.2868289802336133,3.067782673932794,14.407434086075037,26.337734662308733,1.6460216148730216
9026,41.373040274608634,4.010164445764344,3.554871744298513,7.301263779495956,11.941287357676492,7.653499890608932,5.427151083901796,4.9221051371437445,2.270024931679588,3.1637909258343493,13.913325055971917,18.551965193675976,3.3695762879720936
12369,23.115508816091644,2.398862414791095,2.156570417548741,15.909024143907398,26.55740434504618,7.63067441594763,5.04303815331946,4.832717804506103,4.668706871593757,3.212886437977656,13.660653692760143,11.986676493381955,4.910182562986275
13440,44.64098363855154,2.6413005174931596,3.2980248267349292,11.379606633190534,14.62604816218829,8.753700969054862,4.042025936100527,8.04641881581086,4.103392342877505,1.4477784258046826,22.74482917401276,19.231234008052056,3.588434709336376
5341,34.06758436904971,1.945584289932171,2.8176475490865487,9.76666391305059,19.647319581920957,6.969174080773942,4.294001932535817,3.7222027064450747,5.066255317550168,3.822830888420091,10.521558304022943,22.152326743648274,5.0546071344695065
4768,35.487476918521025,2.2059676103868835,2.7247462491882417,13.192182745181482,20.618395158848706,5.845555888788899,7.545868903342752,5.929047004552103,1.7975927380521317,2.61073351579442,16.759649773417856,12.032049083201205,3.9873711913753187
5348,35.41190336544525,2.3102129450700453,1.6011276623573527,15.77724159080724,32.363317658834426,8.642329355776454,4.2053574925803066,6.846237013937564,4.85714726121959,2.1069718315069337,19.352272722970504,17.67816364101488,3.501503711531229
13400,25.37357718534441,3.588137567326049,2.35340646365015,11.620781583296068,24.49992315546827,8.883636614081846,3.6138988998557444,4.148998074654649,4.889747644693131,3.588415825744681,11.727981678743639,20.105506131502324,3.9206393232522463
8962,26.835544560617876,3.2236361449216355,1.803895161514052,14.877045383492186,30.243836376642196,8.451434984251916,4.664867819267447,7.94553656105887,3.8477578203015654,1.50318746215325,22.45966509002119,19.661158657565633,2.4990951172925087
68,50.29027182919908,2.626227041995507,2.4184806321917978,10.190027397595756,23.819718079448382,4.72263292044147,5.297589805357749,5.257619992619288,4.319324060611311,2.9795111942975003,14.861725611277317,14.216141076133082,4.830841666312282
8110,46.40756345619144,1.6834080504768378,1.7272951820690905,12.89253963321035,31.044518060467862,7.90498347450828,5.65970751786198,4.132731567383953,3.445011320655916,3.597350117457748,11.682001108057605,18.735245980993117,3.734078837017714
14990,28.777248675812913,3.2605181803194228,2.097552671852694,12.32013284153857,27.174303048438897,5.08591677383483,5.256577012649105,3.848007931989971,4.677618177510771,3.7537330442829453,10.877172202543143,11.969839934261358,5.155784331170439
5764,37.33125521430689,1.22669840860059,1.4825341552874716,18.745576981398187,33.60294787309226,10.80784603350224,4.841666085040176,6.182902243828128,4.129716244720846,2.4713048896708347,17.47722291799689,15.717859219057775,3.459210496835939
216,34.80400013570929,2.137792646615877,2.769319830192729,11.951862592490242,20.152477933394934,6.868957141255219,3.6143262376178984,4.092137527740267,6.202713054100329,3.619646175606744,11.567253849890466,15.482904679533965,5.978950173798703
12418,30.24291798586049,3.4859317962499987,2.1853516973136426,13.512065833360289,26.256560353810162,8.60620147470827,4.570102557746551,5.326504843726136,4.00541122826295,2.941676559968318,15.056442566356003,15.629246851345236,3.597482579561726
650,31.895552274777735,2.6863016485369346,1.7502571850827613,13.172699743547398,30.804501609155285,6.447153413376302,5.135874897158047,5.5003969571422235,4.284963847601932,2.846167251054789,15.547983773058451,17.86868920239006,3.8549601853159428
4452,21.47635259622867,2.236630484835916,2.0459627056804863,16.89886384425899,27.713560908331043,8.586153053555893,5.076905795069958,6.63248813832715,4.184940171510733,2.2243722528920356,18.748068321834538,15.409672772197045,3.8393024379407157
6605,41.42314180875314,2.1339862158875262,2.9668334575094026,12.052285420480018,18.087914145723683,6.939500904185753,6.078593223621007,4.693073317623216,3.129765777803801,3.2895854220417324,13.265920324792411,12.837120910986739,4.755335181778539
13060,17.85298755295414,3.810990856984967,1.7900590227516495,15.017970592794658,30.38846230163851,6.733368345140033,5.702988804203385,6.397879171743069,3.4181588757667196,2.3532299671562056,18.084898657193005,13.904152266719088,3.26341255536766
14260,31.28032553223685,2.3654654334156757,1.1996141831794844,17.325169039226893,36.560244223518815,8.857520950254193,4.47910318583008,6.6907665148392645,4.694870437905786,2.192363167741889,18.912803932626037,16.474999349174677,3.295894944046961
9035,42.62807168706611,3.3278540315624805,2.0569805443086566,11.501456783657517,27.598394016004896,5.274040599940846,5.5006233473308015,3.9309082200749907,4.0736473384355065,3.708200506503114,11.111506623126024,10.861349043805088,4.7930513605929805
11182,33.0117930303199,2.2249365025247427,2.76392979334089,12.981364418725146,20.208818728962818,4.816172280159359,6.101665351646687,6.0256719352769466,3.913845303247504,2.5576627917917425,17.032779670530466,11.5691545597067,5.159813305527829
3819,29.87220173897996,3.5314976544942596,2.3511727303333467,13.528502985152334,24.52327184780833,9.34689344629534,4.214564382328071,6.028301282534484,4.0372698305436785,2.5562186369388993,17.04021205201356,17.10961104134809,3.2928339957181687
10739,29.66677621115154,2.3846068175132666,2.4833906425239682,10.146139135497071,23.14122891082861,4.448958592243606,5.138078999127947,5.708151150664696,4.696209680295656,2.7320593765950654,16.135242993591238,21.059324090412346,4.606581485950961
6032,43.86197714552801,3.769421454745641,2.7497373393640574,10.715223905724898,20.357169133625177,9.06637059463501,3.4460088057706155,7.220814672426036,4.319971790802644,1.9012370653126887,20.411092186603334,19.84311159387536,3.0247608632177787
5645,31.387341750223328,3.4237600951641394,2.2885769866704204,13.223325967229483,25.177570527775515,7.8139662919561035,4.528362332584305,7.229024821104707,4.064711494828744,1.896727685266793,20.434299831328794,17.418814456672003,3.2473179350658907
14707,31.191655680824233,2.8011779609071557,1.7837371657278913,13.775368266935983,30.45454319569834,8.079438883183169,3.6241759259898156,5.150169554053328,5.578970659423607,3.0385277703128515,14.557995228134283,18.331608503318915,4.197940705810456
3196,31.75768483256487,2.799678981692286,1.1581370360760368,14.189753421646767,36.993795149037474,5.570084089976222,6.7277916807026195,4.612243704185235,2.9397779594626536,3.333980652898102,13.037439084636745,14.593318709896089,3.4728457119222007
13507,38.41959112542866,2.9755996055580067,2.787445034776022,11.105647114836552,19.963019405721784,5.591331195086424,5.181378898139043,4.73959295551537,4.334834008328257,3.264034760894979,13.397417484126809,12.229641085404902,5.159484287733621
12679,29.492589153208783,2.612391001727413,2.1628287589935526,15.328260333774097,26.491987364489567,9.001075156313753,3.956034444243883,7.388014197385355,4.849241164373422,1.809403624647532,20.883715439286032,17.912207466179318,3.566455596895063
3098,31.74864231019745,2.1687680271258283,1.7421229089866301,17.109846588160305,30.889527296218724,8.762512818585881,5.839943086818953,7.227215429762914,3.089016687206421,1.89772148373881,20.429185220976034,15.008346866274731,2.9926445403514665
724,19.049582750283793,3.6903816501781304,2.88016846806747,11.454400055572297,18.993803026868346,3.665400016256477,4.897158952828222,6.43301258018444,5.146413277007805,2.333933131353291,18.184210337530796,12.836788503072224,5.320397572158505
9872,30.29056268713991,3.746095962777641,1.9592182362943302,11.832212943683396,28.62028057475832,6.387136143191536,3.415282539344749,9.12374626965422,5.3261030001155,0.856062110620534,25.790112978280163,23.26972351241006,2.799194787415184
7131,29.496023640438047,3.3745559753969485,1.958210550643024,15.28504896657767,28.630813677376636,10.089605130571574,4.410149073431773,5.133365021397209,3.951353697263932,3.047757569577872,14.510493819947392,14.714721957749292,3.365888511927343
7062,34.23825050209379,3.0413257375525298,1.3007035199329986,17.062776920058372,35.50358101087682,10.296543683297175,4.248047767062629,8.479550177547964,3.8804102232200814,1.209883352729681,23.969162515108575,18.921596085858337,1.8767938511849527
667,18.837165116602034,3.714162949802006,1.8866555153426647,12.979083388732887,29.378761739055456,5.306701541204802,5.855956625590604,6.238163793408291,3.5058135223522737,2.4409527805026463,17.63343085768582,16.612546898822895,3.419149759772956
6016,39.23600178239632,2.0656218298322466,1.1060194062434812,14.078414782431754,37.53856855385695,4.583544739692485,6.3005721359882685,4.993057547049737,3.9543864784393525,3.1248206959444182,14.113886383903953,14.641707668833433,4.190303580278757
2953,24.894874332555975,2.5929840719274533,1.196267698773889,18.002097713610542,36.59522424294158,9.48396498849607,4.9796124400607225,5.167987012720456,4.145832671463245,3.0287416268790723,14.608359876430065,14.07567021716405,3.453123617959845
5521,49.30821435313172,3.141149148567718,2.1217912653734103,10.57602767423573,26.92094269489366,6.254613097389647,5.073500223763139,6.263754707522013,3.7073239543368426,2.4268971084341913,17.705768749019505,17.677642621671517,3.417694305626718
13518,6.3033237256008405,1.6744338265149823,2.73129869166404,15.40673126411701,20.549904008946207,7.016146187130827,6.006882601498707,6.476367147124949,3.7487017427325746,2.3101208684197476,18.306760784076975,19.02133290895594,4.333739700923796
3014,37.710920673085745,1.9939810966757507,1.8621697378452275,10.22781079562744,29.63470584894279,4.990023260730908,6.424500367199623,2.308364614330811,3.462346780749356,4.599373863490768,6.525059163105375,18.84864503998469,4.631784587918805
4949,25.812743512345012,2.8139078287645747,2.3484808312124157,13.536278836414102,24.551409640226208,9.613773290673949,4.557076264680873,3.9174620651489858,4.052395155345928,3.7155857348455523,11.073498348409036,17.929737000444547,3.946021699513723
573,44.918990116726945,3.7223986986059883,1.5565190537517646,9.38033840598875,32.829601019616604,5.204676078506822,5.454174001418383,6.05539016560997,3.2773754906426342,2.5413402134672816,17.11678425539627,21.3670330493524,2.587577581021342
9229,28.790840256122525,2.705491046917573,1.9160864012318133,13.961022590152835,29.07112756681477,6.861820846585449,4.703719349943068,6.775553585420148,4.611924649608255,2.145794324814515,19.152471725301435,18.2592708958803,3.729922391218513
2197,40.84325975848938,3.791362600255941,2.390946613173811,12.64017207280327,24.10752474558006,10.679771014075456,3.281433084407526,6.423790306179631,4.292222605087197,2.3389984157960813,18.158141715994077,18.67019468242043,2.827554606284081
5898,23.40374761257266,4.347312212602331,2.226599647932538,12.800468457770535,25.825405165581614,7.060721248503478,5.086644875004032,6.8608853099129155,3.4371527684341108,2.0989263336526465,19.39367909234753,15.879291660616348,2.975618174511124
8616,35.55777892895911,2.9692870959718443,3.0482397617985644,11.297949608605578,17.236993071533263,6.251219349104312,4.1752736638985,7.133145420887285,4.9952467786146055,1.9493889306442522,20.163277326886575,16.233928085793078,4.645081748230139
13387,38.106684189866215,2.702799935053577,2.4929209580056564,12.55260508744457,23.041610750320476,6.1604327391889875,5.2127341719079485,6.71229587228467,4.073211254511618,2.1805382838494096,18.973661013090183,14.950167485283478,4.194070469937206
11591,37.22471313677005,1.8405062740390434,1.976403974829148,14.143984861316417,28.440642066137926,6.764943755301514,4.803282326509857,4.89387649439656,5.069900269050394,3.1792953561813384,13.833531091501992,14.861311908189514,4.971135071841623
12134,31.82033329650914,2.5127219771007185,2.750802273290761,11.163014573938055,20.34603762816298,7.409091475427191,4.8353397689473105,3.713261087167974,4.327330351147478,3.8277420247617395,10.49628300980173,17.62566116784081,4.8129556917231255
1864,39.372561794330814,4.082314976141173,2.607073452088388,10.98874588008962,21.848401406958533,9.6856170654797,3.6579286787746437,5.403322075848656,4.046661274529475,2.8994851079896033,15.273581999716601,18.164072612962677,3.182624266075676
2989,41.65294963273576,2.8752031889636953,2.554990428905723,12.463852726093274,22.392813076554226,3.3969251913430707,5.574102965079288,7.246780802199325,4.611762743173188,1.8869753080593756,20.484490700839654,8.904587855098551,5.240887557301831
5894,26.892277487664423,2.880291483346162,1.8868558441662773,18.00961479052415,29.376667748678813,9.898086788362958,5.809135556555473,6.620278214663301,2.750249340454281,2.231078487856417,18.713554504654613,11.36023248267741,2.969300924493234
10205,34.15234018607777,2.071844018875368,3.0197019961341267,11.886037217953195,17.53529166678605,4.858814578995576,6.445239299323187,5.145704154333031,3.485936657566783,3.040980367115144,14.545372873251107,12.188951915972194,5.306919688992813
13194,22.757746225125857,2.654849666791747,2.1789796730950566,16.066354800619024,26.323165633833522,10.387586515963896,4.243514213540723,4.985572689984482,4.447211594324698,3.128931713468879,14.092728922524163,16.00762554153251,3.9039458519632575
4095,33.12232814160269,2.1962492512321683,2.700010348058362,13.867464855253678,20.876953752612405,9.573915280237799,2.997072185640646,6.56596852340606,5.799746504989965,2.260907793955393,18.56003718491082,19.51178405130476,4.404092156161655
13195,27.991674285031042,3.368976805135693,1.9944677148705294,14.98380449349103,28.2518260129572,8.854195966421926,5.254726571634052,6.288010225310023,3.2183420595251864,2.413574895622105,17.774331872720133,15.317556050747445,2.955637186545054
210,30.792913425191962,3.2906248241779377,2.0563138974148973,16.077450526037254,27.60536232019088,9.47735214275554,4.8986143155631225,7.0095178010827,3.5019787312132293,2.0172907365295334,19.813818871142285,13.530570071190025,3.026674162083355
317,17.624600303397767,4.457526472654799,2.0535249545187253,13.236397541798485,27.634514488512348,7.797127597888423,4.461627503874496,6.478146039849836,3.9968676637811624,2.309143821149187,18.311789183924486,17.685708802858734,2.92947176449815
10290,33.33636030562093,1.5658863147126088,2.652102393611563,16.130254071544805,21.377724404420057,9.184709107471363,5.575631981199293,5.245056227871387,3.627875579201649,2.9864117745759917,14.826211590752806,11.987080751231963,4.640052673973949
13670,31.28615256945303,3.5887167808481757,2.1011452881553243,10.215176687594763,27.136750269817117,5.396644904444391,4.075122900797671,4.968523414349093,5.325879017454687,3.138295936500179,14.044535698837421,18.912533997481724,4.406792913625654
5168,38.85372334955785,2.238831034980039,1.9241721878522435,19.126048214464802,28.986608728908905,12.382296878638545,4.748430027747786,6.784772834820027,3.338068718941541,2.1407307016197303,19.178531797180966,11.721510300136593,2.9495777604315188
11039,34.76006575268821,1.9893395897844255,1.5715298138405691,15.932023350528546,32.67269705240284,9.507510424300696,4.382967531779915,7.775081738156716,4.2681896532535735,1.5968088577217083,21.977840079722444,21.829615259661495,2.6301990021488546
11786,26.076982222451456,4.743860602085869,1.5850829605728372,10.503664651314159,32.53102917696266,7.042651393860996,5.406305904228703,5.3648666750799,2.674625525166291,2.9206065302281634,15.164880036604153,21.78698343515931,1.900647137243029
1912,31.93202313460054,4.120437553925587,2.5170323203013494,12.022471362182822,22.789580315036645,7.781179689372614,5.301256343607112,6.6579903834129635,2.8426172615424568,2.2103652818107116,18.820155572238512,15.85257906467751,2.8444291987404577
12932,15.673370979480502,2.936757438205811,3.182274934442428,9.251601880282381,15.835954735727134,2.9201111575807985,5.806110908909074,4.947705169137794,4.440184784925907,3.1497302458191183,13.985688720837308,17.49559944276247,5.528860702690248
6135,35.53088942194283,3.317266623872101,2.2383045028557325,13.371639919373955,25.703057052478368,9.545593677919523,3.7877136150709574,5.172842645508457,4.599454039422307,3.0260746966611953,14.622085303955389,16.44512071283705,3.7384460887889577
